"
Beautiful, rustic restaurant with a constantly changing, seasonal menu and a large selection of wines, spirits and other drinks. You should bring some time with you, as the restaurant is reportedly part of the ""Slow Food"" movement. All dishes are completely homemade (including bread, Hollandaise sauce during the asparagus season, etc.) and of a quality that you don't get often anymore (homegrown vegetables, etc.). Taste: Consistently great - we've never had a bad meal here.

The staff has been the same waitresses for years, who all know their trade and are always very friendly and attentive. Of course, when it's full, it can happen that you have to wait a bit (which is partly due to the premises - three winding floors are of course more confusing than one large bar), but that's also complaining on a high level and does not detract from the quality.

We always like to come back here!",1
"
Good food... But not cheap
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5",1
"
Great food, incredibly nice and extraordinary atmosphere. Value for money is also right. It may look like a pub at first glance because of the name and the layout, but it isn't. I highly recommend it!",1
"
Always a pleasure ;)
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5",1
"
Nice quaint restaurant in the old town. Very nice rustic menu. Awesome wine list!
Very nice staff. Unfortunately we had to wait a little too long, but it was also very well attended.
The restaurant is not for people suffering from claustrophobia. We will be back.",1
"
Perfect food and great staff. The chef knows his trade and the location is also smooth. In summer you can enjoy your beer outside and watch the roast being prepared in the smoker. We're always happy to come by!",1
"
A beautiful restaurant in the heart of Mülheim. The staff is super friendly and accommodating. The food is lovingly prepared and tastes great. The prices are in a high but reasonable level. Parking spaces are of course rare in the city center with a resident parking permit.",1
"
Very clear menu - already good!

I thought the four beers in advance were great, no Veltins and the like. Nice ambience, nice (not always very professional) service.

I found the pricing reasonable. A Wiener schnitzel for 23 EUR is quite cheap, crème brulee for 5.50 completely OK - with a soup you are there with 11. The latter was also very good, but quite expensive.",1
" Very nice place and nice waitresses. Very slow service. At least two hours to have dinner. Portions decidedly not very abundant and we do not recommend fish. Approximately €30 per person. When you enter, there is a strong smell from the toilet on the ground floor which is also used by passers-by who do not eat in the restaurant.

",0
"
The ambience is great, rustic restaurant over 3 floors. The service staff is friendly, attentive and fast. So much for the drinks... I had a ""Hokkaido pumpkin cream soup with sour cream and grainy puff pastry stick"" first. The taste is very appealing, but I've never had such a thin cream soup. More like a broth. For the main course I had ""handmade tagliatelle with fried mixed mushrooms in creamy sauce"". Taste was consistent, but not a highlight for me. The noodles were a bit too firm for me, but that's also a matter of taste.
The topic ""Slow Food"" is implemented very well here, we waited almost 2 hours for the main course. It should also be mentioned that we were there with a larger group and had communicated our food selection in advance by email. I can't judge how long it takes with a ""normal"" order on site, with less food that has to be served at the same time. Up to this point it would certainly have been 4 stars... solid to good food (the greeting from the kitchen was my highlight of the evening), great ambience and really good service staff (unfortunately you don't experience that often anymore).
However, I have to deduct the star, because in my opinion the price is absolutely exaggerated for the portions. The pasta portion would at most be worthy of an appetizer. I turned up 8 forks of pasta until there were only a few mushrooms left in the bowl. Maybe you could get 10 with a little less noodles per fork, but for 18€ it's cheeky. I would have found double the amount to be reasonable (and then would have been full). Even the ladies from the group with the same dish were not full.
There was similar feedback from colleagues who had a Wiener Schnitzel.

Conclusion: Everything was great, but you shouldn't be too hungry and be aware of the prices. The quality is certainly good, but you can find that in other restaurants with slightly more moderate prices.",1
"
The restaurant has recently been under new management and has had a real makeover. The menu is still quite manageable but, as the chef/owner has assured it, will be gradually expanded, after all it only started recently. It's now super clean again and I'm just fascinated by this crooked half-timbered architecture.
I had a steak to eat, which is definitely in the top class in terms of taste. I'm already looking forward to my next visit.",1
"
There were six of us. One meal was practically inedible. Totally over-seasoned, vegetables mushy or almost raw. The others were good",0
"
Friendly people.. The staff really great.. Food with a lot of taste.. Plentiful.. Great location.. Keep coming back",1
"Absolutely fantastic food, atmosphere and service",1
"
Nice place! The house is from 1550, spread over three floors and very comfortable. Drinks and food are special. I would love to come back here",1
"
Nice atmosphere, good and tasty cuisine, extensive wine list. Since everything
freshly prepared will take some time",1
"The place is nice, but my Wiener Schnitzel was not pan fried, but put in the hot oil boiler, what you would expect in cafeteria, but not in a restaurant",1
"
Comfortable, hospitable, very good food... But the long waiting times mar the actually good impression",0
"
Visiting you was a great experience. Not only because of the excellent cuisine and the good wines, but above all the cozy ambience in and around your house.
M. Lettowsky, A 2500 Baden b. Vienna",1
"
Wonderful food, friendly and courteous service and an extremely enjoyable ambience. Many thanks also to Ms. Stammen for her friendly and courteous manner.",1
"
The ""Mausefall"" restaurant in Mülheim gets a full five stars from me. The ambience is great - the Mausefalle can be found in the middle of Mülheim's old town in a cute half-timbered house, where you can eat and celebrate on a total of five floors. On the ground floor you can chat over a beer, on all other floors you can enjoy excellent food. The menu is always quite small, but very fresh and changes more often.

The restaurant is only not ideal for the handicapped; However, due to the old building, I don't think access for disabled people can be implemented, so no deduction.",1
"
The fries were way too greasy, the ""sweet and spicy"" curry sauce way too hot! And the waiting time (45min) for chips, currywurst, pasta and ciesh is far too long! Therefore 1 star.

Poor performance!",0
"
Excellent, regional (and seasonal!) cuisine with a very manageable menu. The selection of wines is good and suits the reduced offer of the house. Consistently good quality of the food with corresponding waiting time. The price-performance ratio is excellent. Only the very meat-heavy selection no longer quite meets the requirements (only one pasta dish as a vegetarian alternative). The presentation of the food is not careless, but very simple. There is still room for improvement here. The (excellent) cheese platter could e.g. B. be served on slate or similar, instead of on a simple plate.

The location itself is rustic/cozy within historic walls. Here you feel comfortable and welcome as a guest.

Small negligence in the service does not quite match the top kitchen. First served by a young lady, the staff changed (a total of 3 contacts). It's not drama - but it's not positive either. A little tip for the boss: If the kitchen is visible, the service staff shouldn't stand and eat there, but rather devote themselves to the guests. ;-)

Unfortunately, the sanitary facilities have to be rated negatively - they simply don't suit the house at all. Everything looks run-down, from the 70s in terrible colors - even a little decoration can't save anything anymore. A pub feeling spreads here.",1
"
A nice evening with good food.
Recommended dishes
Schweinehaxe Mit Biersosse, Rinder-filetsteak",1
"
Cozy atmosphere, delicious food with friendly and attentive service. Even if it sounds old-fashioned: the customer is still king here!",1
"
The food was very good and the atmosphere was nice and cozy. The service was very friendly. There is a point deduction for the long waiting time. This was 3.5 hours for a multi-course meal.",0
"
Very tasty food and friendly service. We enjoyed the evening",1
"
Everything was great
Food: 4/5  |  Service: 4/5  |  Atmosphere: 5/5",1
"
Very nice service, nice ambience and above all excellent food! Really recommended !!!!",1
"
Nice rustic ambience, food a bit expensive, very tasty! Young, extremely friendly, dedicated team. It's rare to find young people having so much fun at work. great service!! 5*+",1
" Bad choice. 3 hours to eat a schnitzel. Unacceptable! Little choice: cutlet, salmon and fillet and endless waiting times. Don't choose the fish, the times are at least two and a half hours!

",0
"
Yummy👌😋
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",1
"
Friendly staff, great food, the olive oil is fantastic! We'll be back, even though we live 500km away!",1
"
Very tasty food, friendly and helpful staff. Highly recommended.",1
Great traditional German restaurant with authentic food and a great drink selection. If you are looking for German food with great ambiance.. Then this is your place,1
"
goose to go Order menu, pick up, eat, incredibly delicious. Nice advice and service. Simply good.",1
"
Great restaurant, fine cuisine, something different...very attentive service...we had a great stay",1
"
Local and very good food, the staff was also very accommodating when we visited",1
"
very nice downtown location and a very good meal.",1
"
Rustic and very cozy ambience, good and competent service. Tasty food, good selection of drinks.",1
"
Very fresh good food, drink price especially for wine extremely expensive 😁🤨",1
"
New owner - big disappointment. The staff was nice. The location itself is nice, but it always was.
The toilets stink up to the 1st floor.

The waiting times are clearly too long to outrageous. A total of 4 tables were occupied and we still waited 25 minutes for the apple strudel from the microwave, for example.

prices def. too expensive. Portions clear. mixed taste. The shank was good. Heaven & Äd horrible. The apple strudel was the size of a Mars bar and cost €7.50. Unfortunately, it was only semi-delicious.

Conclusion: nope, there are better restaurants in Mülheim's old town.",0
"
A very cozy, cozy place. My recommendation for the delicious dishes and dips that are served with it. Whether lard or roast, you can expect something here. In addition, there is a very friendly staff which always stops by at sufficient intervals. One star deduction because the Psrk situation is a bit opaque. But the mousetrap can't do anything about it. I will gladly come again. p.s. The mice in the bill are for eating 😉",1
"
Beautiful half-timbered house, great garden. The staff was very friendly, the food was very good. Neither expensive nor cheap, worth every euro! Clear recommendation!",1
"
Super nice, rustic atmosphere and friendly staff. It's a great place to go for a drink or eat. The architecture of the round arches next to this beautiful half-timbered house is special. Clear recommendation!",1
"
Super cozy atmosphere, great service and the food tastes more than good. Due to the small outdoor area in the beautiful old town, the restaurant deserves 5 stars.",1
"
Extraordinarily good food, classically well cooked.
Friendly service in a particularly nice atmosphere",1
" Nice location but the food was mediocre. The salad was just a plate of white cabbage and the steak was fried dry.

",1
"
The food is delicious and the staff is super friendly. Always worth a visit!",1
"
Very cozy, delicious and good cuisine for everyone and totally rustic. Definitely worth a visit! Unfortunately only a bit loud and warm when many guests are staying at the same time",1
"
food very good. High quality. Very attentive. Very friendly served by Franziska. Great ambiance. Recommended.",1
"
Very cozy atmosphere. Enjoy your meal. Very friendly staff. Nothing stands in the way of a nice cozy evening there!😊",1
"
Very nice and fast staff. The food was very good, and the prices are right. The restaurant is in an old and beautifully furnished half-timbered building",1
"
Very nice place
I would recommend food to everyone
Super friendly service",1
"
There were six of us. One meal was practically inedible. Totally over-seasoned, vegetables mushy or almost raw. The others were good",0
"
Friendly people.. The staff really great.. Food with a lot of taste.. Plentiful.. Great location.. Keep coming back",1
"
Nice place! The house is from 1550, spread over three floors and very comfortable. Drinks and food are special. I would love to come back here",1
"
Nice atmosphere, good and tasty cuisine, extensive wine list. Since everything
freshly prepared will take some time",1
"
Comfortable, hospitable, very good food... But the long waiting times mar the actually good impression",0
"
Visiting you was a great experience. Not only because of the excellent cuisine and the good wines, but above all the cozy ambience in and around your house.
M. Lettowsky, A 2500 Baden b. Vienna",1
"
Wonderful food, friendly and courteous service and an extremely enjoyable ambience. Many thanks also to Ms. Stammen for her friendly and courteous manner.",1
"
Very cozy. Old half-timbered house in a cozy location. You can also sit outside. Far from the traffic.",1
"
Outstanding food, wide range of drinks, great service and authentic old town ambience in the half-timbered building.",1
"
One of the best kitchens in Mülheim. Excellent roast goose, very attentive service. Great ambiance.",1
"
Very good menu, excellent food, very friendly and courteous service 👍",1
"
Great ambience, great kitchen and affordable you can't get any better!",1
"
Very dignified and comfortable... fillet a little through, can happen..",1
"
Super nice service and food is available very late in the evening.",1
"
Very nice service, good value for money. Delicious",1
Great place in a quiet town. The staff is super friendly and the food is delicious.,1
"
Food quality was just average, service was very good",0
"
Yummy👌😋
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5",1
"
Friendly staff, great food, the olive oil is fantastic! We'll be back, even though we live 500km away!",1
"
Very tasty food, friendly and helpful staff. Highly recommended.",1
"
goose to go Order menu, pick up, eat, incredibly delicious. Nice advice and service. Simply good.",1
"
Great restaurant, fine cuisine, something different...very attentive service...we had a great stay",1
" Good atmosphere. Smooth operation. Dishes were on the salty side for us. Super tasty sorbet ice cream.

",1
"
Local and very good food, the staff was also very accommodating when we visited",1
"
very nice downtown location and a very good meal.",1
"
Rustic and very cozy ambience, good and competent service. Tasty food, good selection of drinks.",1
"
Very fresh good food, drink price especially for wine extremely expensive 😁🤨",1
"
Very good food and drink in a nice atmosphere and very friendly staff.",1
"
Very cozy, delicious food! You could describe it as home cooking with a kick... had a really nice evening....:)",1
"
Always worth a visit.
Attentive, relaxed service, delicious and very individual dishes.",1
"
Great location, perfect service, very tasty food!",1
"
Nice shop that you can go to, tastes good too, staff is nice too, but the waiting time wasn't okay. therefore 1 point deduction",1
" Very nice food
Particularly pleasant operation
Nice location
In short, absolutely great

",1
" Typical restaurant and excellent cuisine.
The room is clean and everything is in order

",1
"
Very good fresh food and delicious drinks. The staff wasn't the fastest",1
"
Very cozy place with very tasty and freshly prepared meals from locally sourced food and own garden.",1
"
Absolutely unique atmosphere on the terrace! Delicious, no question! We recommend.",1
"
The selection is rather small, but the quality is very high. I really liked the food!",0
"
Delicious food, great beer, super friendly service",1
"
Great kitchen! Fresh and excellently prepared. Attentive service.",1
"
Always a pleasure.
The food takes a little long to come. Unfortunately, the dishes are not always served at the same time. hence the point deduction.",0
"
Good ambiance, delicious food.",1
"
The rest of the ambience, delicious food and incredibly nice staff. And craft beer at the start.",1
"
I like it very much. The staff is nice, the beer tastes good, the food is a bit too expensive, so I deducted a star.",1
" Great atmosphere and food

",1
"
Food is great, especially freshly cooked and not out of a bucket or bag, keep it up.",1
"
If I could I would give no stars. It was just awful. We waited hours for the food, it was cold and inedible.",0
"
Perfect steaks. We recommend",1
"
Great ambiance, delicious food and drink, friendly service",1
"
100% recommendation! Atmosphere, service, food TOP!",1
Great traditional food. Cozy feel,1
Very good food. Service a bit slow.,0
"
Cosy, delicious, super friendly - as always! Thanks",1
"
Very good , professional staff...very pleasant atmosphere.left a good impression!",1
"
Delicious food and nice employees",1
"
Very good. Definitely recommended",1
"
Absolutely great and rustic restaurant!",1
"
Half-timbered house in the middle of the old town of Mülheim! Very good food very cozy!",1
"
The food is very expensive, even though the restaurant is in a nice location.",1
Wonderful food and rustic atmosphere,1
"
Rustic and cozy. Good quality from simple to upscale.",1
"
Delicious roast pork from the smoker, great terrace with evening sunshine",1
"
Great ice cream, very nice staff! Anytime again 😍",1
"
Great kitchen, cozy atmosphere",1
"
Excellent cuisine, very good service",1
"
Good food nice service great restaurant",1
"
Unfortunately the terrace wasn't open yet. But on the next visit.",0
"
Good inexpensive. Staff friendly and nice.",1
"
Very tasty, a bit overpriced",0
"
Very nice, small beer garden in the old town",1
"
Comfortable, delicious, staff very friendly
Service: 5/5  |  Atmosphere: 5/5",1
"
I've been there many times, always very satisfied",1
"
Very tasty and highly recommended.",1
"
Tasty, friendly, recommended",1
"
Very friendly service
Food: 4/5  |  Service: 5/5  |  Atmosphere: 4/5",1
"
Superintendent service, great food",1
"
Very long wait (2.0 hours) for the food.",0
"
Have been there several times and always enjoy going back.",1
"
Simply great the food",1
"
Very nice place, suitable for various things",1
"
Brilliant. Always order a beer and two potatoes in hand",1
"
In the summer you can sit outside very nicely",1
"
Old house historical half-timbered house also inside with old wood construction! 👍",0
"
Tasty, friendly, great athmosphere",1
"
Very tasty food",1
"
Very nicely located restaurant",1
"
Food and service very good!",1
"
Delicious food and nice employees",1
"
Very good. Definitely recommended",1
"
Absolutely great and rustic restaurant!",1
"
Half-timbered house in the middle of the old town of Mülheim! Very good food very cozy!",1
"
The food is very expensive, even though the restaurant is in a nice location.",1
"
Rustic and cozy. Good quality from simple to upscale.",1
"
Delicious roast pork from the smoker, great terrace with evening sunshine",1
"
Great ice cream, very nice staff! Anytime again 😍",1
"
Great kitchen, cozy atmosphere",1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
"
Excellent cuisine, very good service",1
"
Good food nice service great restaurant",1
"
Unfortunately the terrace wasn't open yet. But on the next visit.",0
"
Good inexpensive. Staff friendly and nice.",1
"
Very tasty, a bit overpriced",0
"
Very nice, small beer garden in the old town",1
"
Comfortable, delicious, staff very friendly
Service: 5/5  |  Atmosphere: 5/5",1
"
I've been there many times, always very satisfied",1
"
Very tasty and highly recommended.",1
"
Tasty, friendly, recommended",1
"
Kitchen service everything great",1
"
Great restaurant!",1
"
It was very nice.",1
"
Very tasty and cozy",1
"
was good",1
"
Also good for ""just-a-beer""",1
Great food.,1
"
delicious",1
"
As always! Everything great",1
Good food,1
"
Tasty, friendly, great athmosphere",1
"
Very tasty food",1
"
Very nicely located restaurant",1
"
Food and service very good!",1
"
I don't find the new menu that appealing.",0
"
Great cuisine in a great atmosphere!
A must in Mülheim!",1
"
Very nice. We'll be back.",1
" Very nice and pleasant place

",0
"
Kitchen service everything great",1
"
Cozy atmosphere and good food",1
"
Almost perfect😁",1
"
Everything great!!",1
nice and cool,1
Top,1
very good!!,1
"
Good",1
Well,1
Great service,1
"
good cry",1
"
delicious",1
" waiter a bit busy
The entrance is a little hard to find
The fried steak is delicious 😋

",0
" This restaurant deserves a Michelin star for very fine food and special beers

",1
" Very good restaurant!! Friendly welcome and service.
Good value for money

",0
" Excellent cuisine, good selection at the bar, friendly waiters and cozy atmosphere.

",1
" Nice location for a bite to eat. Not the cheapest, but tasty

",1
" Typical food, well presented.
The bad, the wasps

",0
" Nice place, good food and fine wine!

",1
" Had a nice meal from the specialty menu 🔝

",1
" Very nice place and nice waitresses. Very slow service. At least two hours to have dinner. Portions decidedly not very abundant and we do not recommend fish. Approximately €30 per person. When you enter, there is a strong smell from the toilet on the ground floor which is also used by passers-by who do not eat in the restaurant.

",0
" Bad choice. 3 hours to eat a schnitzel. Unacceptable! Little choice: cutlet, salmon and fillet and endless waiting times. Don't choose the fish, the times are at least two and a half hours!

",0
"
As always! Everything great",1
"
Ate delicious...",1
"
Vaulted cellar has flair",1
"
This restaurant is a cult in Mülheim.",1
"
Highly recommended",1
"
Closed from January 1st, 2019 to January 7th, 2019!",0
Service: 5/5  |  Atmosphere: 5/5,1
"Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5

Recommended dishes
Schweinestreifen Mit Spargel Und Hollandaise, Kartoffelsuppe, Wiener Schnitzel Vom Milchkalb Mit Pommes, Hausgeräucherter Lachs Mit Feldsalat Birne Preiselbeeren Und Goldbraun Gebratenem Brioche, Rote Beete Suppe Gruß Aus Der Küche",1
"
Historical restaurant in Mülheim",1
Food: 5/5  |  Service: 3/5  |  Atmosphere: 5/5,1
"Wheelchair accessibility: Schwierig
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5

Recommended dishes
Zwiebelkuchen Mit Blattsalat, Wiener Schnitzel Vom Milchkalb Mit Pommes, Gänsebrust Mit Rotkohl Maronen Und Klöße

Parking space
Somewhat difficult to find parking

Parking options
Free parking lot, Paid parking lot, Free street parking, Paid street parking, Paid parking garage",1
"
Simply great!",1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 2/5  |  Service: 5/5  |  Atmosphere: 3/5,1
Food: 4/5  |  Service: 5/5  |  Atmosphere: 4/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 4/5  |  Atmosphere: 4/5,1
Food: 5/5  |  Service: 3/5  |  Atmosphere: 5/5,1
Food: 4/5  |  Service: 4/5  |  Atmosphere: 4/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
"
Almost perfect😁",1
Food: 4/5  |  Service: 4/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
"
Everything great!!",1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 4/5  |  Service: 4/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 4/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
" Everything is super!

",1
"Recommended dishes
Wiener Schnitzel Mit Blatt Und Gurken Salat",0
Food: 2/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 4/5  |  Service: 4/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 4/5  |  Service: 3/5  |  Atmosphere: 4/5,1
Food: 4/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5,1
